drugName,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128
AZD9668,0.48263590970533304,-0.346286375,-0.603652245,0.49641023407208407,0.7830634544620907,0.9778719167407115,0.8346702242472295,0.3878519140713202,1.290117710983327,0.3635796996966638,-0.213806209,-0.296660055,-0.647099203,-0.13248474,0.7602586945626805,0.5969015726592799,0.5259799901613261,-0.181663233,-1.368250633,-0.299375822,0.10562090611328144,0.3180219646912766,-0.645903612,-1.007013553,-2.416701618,1.0207397145884156,0.027457420342066583,-1.359437318,-1.393456097,-1.460582991,-1.120953633,1.0909463097443453,-0.014371998,-0.619410519,0.2460422763076692,-0.161538187,-0.561725657,0.2725678412623255,-0.99228202,1.263076224605076,-1.615634123,-0.331824181,-0.716435175,1.4924179082055882,-0.377439713,-0.018535119,-0.470188984,-1.103340913,0.8958715342098145,-1.625471102,-0.141847505,-1.97576346,1.4571840269337284,0.3804040420042365,1.2517764154363533,-0.671577409,-0.097710386,0.8695243251383032,-0.872874936,1.470500528585263,-1.427504457,-0.524198155,-0.685349669,0.32891221178134616,-0.907500489,-0.141491724,-0.958749006,-0.074763633,-0.929816419,1.442299117703057,-2.002227757,-1.131276185,-0.833317982,-1.784604608,0.2233693407482063,-0.247644386,-1.428761887,-0.18431511,0.1166953952617263,-0.477127133,2.0741800038796065,1.6334193556951506,-0.649109329,-0.891863693,0.7652869368569387,-0.965685284,-1.63715917,-1.122350737,2.586168927393139,-3.286704011,0.8776735296597753,-1.444803265,1.1268850436797073,-0.29903491,-2.162972588,0.8089514286720355,0.37731650347326745,0.421754079677611,0.7075816175336762,0.9108319406300359,-0.136843619,0.9480748694505008,-0.482067483,-0.184979559,-1.224854334,-0.359934353,-0.042264218,-0.18597148,-0.387493095,0.5735349402362238,-0.022839001,0.690006481213459,-1.367825795,-1.584813063,-0.281684455,0.27620002177492387,-0.829663655,-0.23534645,0.4642729924865929,-1.194457138,0.5418748864058305,-0.379253108,-0.123607509,-0.30242703,0.08343036967763885,0.07041401687508446,-0.104488618,-0.134855636
Fluphenazine hydrochloride,-0.513794096,-0.255739181,0.1939678165186111,-0.406918976,-0.068789071,0.817358749705462,-0.483348523,-0.074372389,0.9168884340844565,-1.73075283,0.21920821753564326,-1.846348381,0.6001432911324598,-1.721324017,-0.437242242,1.1862814521117573,-1.14562865,0.4879517633740737,1.1267822178685598,1.5160714070481351,-2.222308239,-0.003285675,-1.447762396,-0.833104774,-1.837137373,-2.021866806,1.03458937411085,-1.726491081,-0.008215981,-0.001082708,-0.563573341,-0.66609387,0.9142113927373459,-0.581796157,-0.259434782,0.6797340322002507,-0.454746098,-1.310164435,-0.376829689,-0.821731935,0.31803334337309574,0.22686405321485853,-0.280273323,0.38535599348457317,0.15667032530157282,0.3686079901721821,0.3407988010948151,0.16562430916367918,-0.189559384,0.29538425237116167,-0.047304855,-0.796584781,0.11604221656450635,1.07826358335136,0.7544130355634657,0.21751211881163435,-0.023630016,0.3934282156660871,-0.094548348,0.14339831379181173,-0.368725181,0.006196370890433069,0.3309061350841181,-0.055999816,0.2575416758700488,0.08355517976904192,-0.286959597,0.31193119296578087,0.4411801177104838,-0.435353376,-0.126962999,0.3957018563244521,-0.080845465,0.1329877266865502,0.11367872346579536,-0.338124326,-0.101511838,0.029246601389600658,-0.048629139,0.33447398196904987,-0.107636102,0.13595997125698392,-0.126992334,0.32137232355767004,0.040588473967689435,0.0062474924485728806,-0.102030288,-0.20813162,0.04786692583879786,-0.136118178,-0.042865778,-0.087508596,0.10542756168336963,0.19165780449638373,0.013069859931363738,0.040790083204629596,0.03440526965218546,-0.04266599,0.069450659029941,-0.20111532,0.10362425134860642,0.23956235646629107,0.005849370791574681,-0.018521271,0.1766869222224634,0.1904276196142804,-0.149684515,-0.045874064,0.21334740290892423,-0.107415458,-0.088067575,-0.095620015,0.2255517975538609,-0.172152106,0.0519054636050352,0.007885949183286455,0.17849681880630872,0.08072065140060387,0.009296819002516962,-0.017409307,-0.042143125,0.01196922760985468,0.08161887158274954,0.04525510289805233,-0.080200116,-0.177732336,-0.076551653,0.06012954575981513
L-tetramisol,-1.851560094,-0.12246852,0.2904601562972988,0.9646636491453716,1.524305396430477,0.1595619170575321,-1.064939169,-0.949414744,-1.713167737,-0.791540992,0.7633511453807104,-0.152051792,-0.681952749,1.1464593660170093,0.3076012137858256,-0.881672436,0.45900413636033754,-0.373000214,-1.026682963,1.4585777885815996,0.024322384754074854,1.2105672843208188,-1.185900549,-0.050490053,1.4485968164127885,0.6987774150636017,-0.094642883,-0.628191966,-0.330028608,0.13981286385617167,0.1739981612364909,0.5972337199473996,-0.222467367,-0.278973808,-0.85907443,-1.48116602,2.7627295635168077,1.3865182615447311,-1.574366988,0.989587098539408,1.445433724989602,-0.334854398,-1.051273213,1.8173526148284078,0.3420921053055366,0.72113742363666,-2.614310002,-0.312902713,-0.715483916,-0.880186688,-0.369397651,-0.299299078,-0.157338669,-1.722142061,0.8075718544865998,3.6923183532477775,1.6469986205681397,-0.395246218,-0.12509138,0.6964412390780159,-0.464918478,-1.868498175,0.16495273274876845,-0.807230024,-2.31627395,0.5345012485729854,-3.270595067,0.30681044309903927,-2.075565967,1.0847947330369354,1.8760629821638202,-0.69062442,1.2822032701950012,-1.351173149,2.8751647823490947,0.508293927474789,0.8647581363059861,2.6779659232741917,-0.213004306,1.571720900118869,-1.982075176,0.12400715087946479,1.0809742455861604,-1.066765692,-1.62191993,-1.365924907,0.935987316312958,1.4244088182242325,-0.801377827,1.240243978040638,0.744430484413317,-0.785634751,0.5556270298260624,1.3143158836514786,1.5294856591053119,-0.166134723,3.1815641013187212,0.9531849601615353,0.20281358300283597,-0.62827831,-1.58324833,0.3468089186611028,3.8306446601429323,1.159025607696427,0.5082268557552994,-1.61054836,-2.787955549,-0.926428419,-0.113616323,-1.548280704,0.6868789149842205,0.0011095487328697676,-1.961221886,0.2322644657397693,0.7397675251558246,-1.21064992,0.9494515166726385,0.6090734486154457,-1.012307909,1.0309616512072177,0.24526818938660394,-1.041055644,-1.197758983,0.12035594602176958,0.8568343831047822,-0.691502965,1.470162841584887,-0.947686495
Memantine hydrochloride,-0.170868431,0.43190383225780915,-0.647302401,0.19124371621309505,1.8430812575941802,0.2481820764533386,-0.744464184,0.7632593408053823,-1.463689508,0.561619441822088,-1.640408785,0.9793469984947958,0.41213186082439107,1.248591798608437,0.09735903348619623,0.36364811670555625,0.5386686512451707,-0.054449982,0.42499187464461796,0.6779568247077324,-0.79174751,-0.741441135,0.8848258053563206,1.155824224456536,-0.901065734,0.8151241713078646,-2.130558457,0.2568243910327562,-1.249264887,0.7226097011075974,2.1079392618507895,-1.340197456,-1.537846357,1.592429905685816,-1.078207077,0.4928435348804193,-0.95808002,-0.61839097,-2.563501159,0.29345043672091914,-0.287642069,-0.260686495,0.6844152189007817,0.9379820475809242,2.4700956378494956,-1.638559532,-0.665366862,-0.850870708,1.6307016545754833,0.772287730402283,0.09696236487122784,-0.863236601,0.4258977709448053,-0.938834759,-0.921999121,-2.189187973,-3.140664463,-3.481054862,-0.45467535,0.8329253343288311,-0.757468429,-1.224580485,-1.251540701,-0.127909154,-0.310233853,1.0542399666299171,-1.317339497,0.6801641680785344,-1.753697524,0.7012728955565157,0.8115118457518757,-1.649754597,-0.522903787,-0.395617639,-0.436297497,0.8554819562266944,-0.53803655,-1.761308835,1.6611112981747977,1.3652732574881432,-1.162502815,-0.575637504,2.7575516982952895,0.21057122401805095,-0.914182592,1.0074307259652797,1.724250221987526,-2.154505613,1.0695990035125778,1.0283577654907516,-0.360224814,0.7232523998735368,-1.683626061,-0.728939476,-1.204721282,0.8324954265167301,-0.207931521,-0.001184076,-1.702535298,-0.241478259,0.08365291441854171,1.9010892131044093,-0.531978414,0.42447743518592107,-0.270854069,-0.835754372,-0.866667856,-0.433441698,1.9963596987480159,-1.114094703,-0.763568461,-0.697463668,-0.78534374,0.3025382130896681,-1.058528456,-0.288288072,0.4837482688680587,-0.070216429,-0.930811689,0.003521918365197513,-0.106948358,0.3125458379578983,0.5597957652622768,-0.348140701,-0.917623065,-0.072780036,0.026186616420262508,-0.326654202
Lacosamide,-1.050230491,-0.073560504,-0.070828402,0.42648579232266953,1.9351096468857802,-0.187061886,-1.013352511,-0.587123441,0.8094167543715544,-0.420659919,-0.650424137,1.0153004480136663,-0.210520407,-0.109302849,0.7811980521813516,-3.264497152,1.4520608690652084,0.24333261274062054,0.36240539838695696,0.29249105191522623,-1.059497554,1.4529022207423907,0.007427012073813685,-0.155850081,0.5537418217322831,0.053241916590717475,0.34177067344998285,-0.59334874,-0.129212388,-0.102581497,0.01280445698612988,-0.20516609,-0.531654979,-0.162253399,-0.043711734,0.31103609921201625,-0.352319475,-0.52288928,-0.082150809,-0.220126838,0.11332698565003958,0.028242891319526852,0.06548631782209748,0.0342043211206354,0.3019176223804256,-0.570914203,-0.224098151,0.06491166682554375,0.03611894625871688,0.2232090396112094,0.09344627393333063,-0.118661244,-0.110561655,-0.308923351,-0.115342556,0.5819980892602166,0.1470075698317201,-0.156532128,-0.343506063,0.028325091825056745,-0.193393344,0.03380691992522427,-0.199036027,-0.303622155,-0.165075685,0.19999929298454167,0.023372281671415238,-0.021026937,-0.136141456,0.06361287252228343,-0.089154117,-0.133218621,-0.093323404,0.21019893602430303,0.03646921890297042,-0.025701235,0.05306911545281308,0.11919051647083509,-0.066066434,-0.158571683,-0.100112799,-0.061731991,-0.063528371,-0.00032927,0.026821371014298965,-0.001704436,0.002129105191661965,-0.000863892,0.06610598133170086,-0.117892431,0.03029721742953898,-0.125109524,0.012154691417787246,0.06151101030694439,0.08850370812641688,-0.101898056,0.058152802588422495,-0.085990286,0.08247469464068292,-0.027879168,-0.090389917,-0.093363052,-0.047721436,-0.03017323,0.025601292706625315,0.016146740880559167,0.05004003521300727,-0.099702453,0.02821951251056469,-0.039990803,-0.068984053,-0.018736017,0.04148020372648832,-0.00411332,0.02623382424162022,-0.031739601,0.017613353234300282,0.04409827665159116,0.0086472201231709,0.06935910094475012,-0.053483967,0.057174524841138594,0.0588216211765921,-0.042062659,0.01469923007937176,0.058406757292971734,-0.019227199,-0.003605807
D-Cycloserine,-1.15586551,-1.386198161,0.32159553059500323,1.3066754063500239,0.8285037478452829,-2.848740936,-1.541299902,-1.340488044,0.7783003750934241,-0.578886479,1.1776689473216815,1.0523528113988498,-1.695493262,-1.257147548,0.5436808593504827,0.49723363807447535,1.2914701527021215,1.474660466590416,-0.074293842,-0.41694582,-1.638102774,0.15507269313993788,1.0424591363398674,0.308645655936379,1.1368285798379847,-0.154070442,1.017439684629744,1.973202075618011,1.3393498513140603,0.5282984096869316,-0.324938887,-0.952692712,-0.709565841,-1.187435875,-1.376194524,1.239964362863596,-0.47305799,0.2757226092206947,-1.346032466,-1.456968598,-1.133982625,-0.63510907,-1.208004104,-1.484887675,0.9510253721342752,-0.901085289,0.7085310367945958,-0.372886698,0.3001665428850381,-2.517495641,-0.295920274,0.9353070142895289,-0.317653982,-0.516928214,-0.123612654,0.2194275565259065,0.04559012768194302,-0.176267047,-2.408112694,0.9097505590871329,-1.001922925,1.3483852518283514,1.6483327114022142,-0.508120214,4.612238946319149,-1.219589312,0.7590411731514332,1.2731405283372528,2.5536958032886474,-0.841458863,1.8604191327012691,1.8555971819177983,-0.195587893,0.5321961229705986,1.3194747696610019,2.2499212684880088,-2.401030488,-0.242724487,0.7310455638249035,-3.41483578,-1.567926494,0.6123616762117959,1.552026663706311,2.226040770702045,0.5221072376192443,-0.306826048,0.26323794674980433,0.8421455207067053,1.1254934914612817,-1.083766941,0.6414613986520725,-0.459129401,1.138525849186181,-0.486729156,1.361573740162309,-2.899614536,0.9053973728899298,1.5133100547859453,-4.065018624,-0.248261447,-0.375343594,1.4978110384872252,1.6783010789132367,0.0872318334174052,0.6290701848653611,-0.004486416,-0.714299231,-1.022394674,-0.015503399,-0.11476461,0.737419081343765,3.20936124518154,-2.498582903,1.245241506794223,1.0445112208608345,0.6395092614396078,1.3415801363420927,-1.130283553,-0.792910472,1.2261967926065003,-2.426050691,-2.062576041,0.7605019401666836,-0.80800985,-0.614812834,2.1157877326244527,-0.069550685,2.066976593184811
ACAMPROSATE CALCIUM,1.5792666823925534,-0.124072578,-1.693884401,-1.658835011,0.3199439634594624,1.9370278264401477,1.7889144806235273,0.9305591708338864,-1.32953034,-0.136062149,-1.995548715,-1.465999136,-0.927477823,-0.732234778,-2.224506595,1.4666510763422476,-0.792364269,-0.314972315,-0.703581211,-1.426695488,-0.896127854,0.8282882627200024,-0.66317383,-0.750813848,-0.335781975,1.7359122130205837,-1.558462502,-0.012949555,2.122042459443709,0.5952636630185947,-1.541064115,0.5969860272677928,1.591096304686899,-0.161754239,-1.126324644,-0.188230873,-0.520659678,-0.655573936,-0.140983656,0.2368135195415577,-0.802157116,-0.348460693,0.7985271169780298,0.8639974975021609,-0.081843022,-0.701667838,1.200248025215614,0.3295751609581173,-2.70166232,1.0022126335051134,0.969887643311245,-1.701800758,-0.060430482,-1.056123907,-1.404264108,1.0649008533500905,0.08697836609812021,-0.392770478,0.09291783484653715,-0.043350051,-1.227880572,-2.316153754,0.12917019302937893,1.5554657635172773,1.9885310192570647,-3.467256785,2.4900424072107157,2.0243066120522877,1.7943605844730948,1.209276182870247,1.9891330001946799,0.8566771610618378,-2.186683267,-0.444016664,1.36920303304218,0.43406839059920194,0.7202139780794358,-1.607461843,0.4546818352264366,-1.758131168,-0.618445514,-0.999783154,0.3430706076144844,-0.693052284,0.3264252880249336,1.128328756960403,-0.799389649,-0.744530307,-1.369126885,0.919919664651658,-0.198973036,-0.411635297,2.9013417399270405,1.843725289008177,0.8456897187124445,1.0684425892754787,-0.974915529,-0.307412017,-1.062088464,-1.354782789,-0.822835446,2.055956298602982,-0.141552858,2.106593600969206,0.6797155860568809,-1.260356979,-1.308274461,0.9211609058779596,-2.459122521,1.8411811129425857,1.460516720630732,0.5012288890792541,0.25000276863906556,-1.360785939,-0.516939696,-0.550259268,4.10247842315356,-2.419154805,0.06330538833737133,0.8375628998168613,1.3585805139044527,2.0634358389522953,-1.86956477,-1.423401941,0.019749601995954134,0.22960955424016857,-3.838952497,-0.00713883
Cebranopadol,-0.571276526,1.4933790357480303,1.394018114430849,-3.37031887,-0.375838411,0.7117810463038298,0.26148939796530873,0.7280820422445762,0.3723408135162449,-0.666329346,1.4234039427080598,-0.476540977,-0.001221928,-0.78965183,1.3189994851994962,1.0388534022452394,-0.019190926,2.1922194134938686,1.5178399239299838,-0.97018335,1.1447309967501076,0.2858720170210585,3.6952521512607204,-2.049229842,0.2869839440101559,0.311511023379788,-1.29405936,-1.137506069,-0.944564968,0.6231269755387754,-0.975205267,0.11436008214401516,1.7632814451643097,-3.196181014,-0.716675122,-0.948435489,0.5321850228289638,1.2233548916776118,-0.651104609,-1.013171859,-0.216280403,0.5916525453458499,0.9675307020322301,-0.149795215,0.44909891566135673,-0.254267568,-1.111364889,-2.395232706,0.16742899668499095,1.1367347326074264,-0.412278932,1.0413297150789513,2.0633803811009708,0.0477272887687596,2.722168063919059,-1.022518165,-0.574393905,-0.112415808,0.6263895722654268,-0.242057201,0.0010764627831861945,-2.500942509,-2.901511386,1.989304121853725,-0.925907528,-0.410760815,0.3849291253713596,-2.120587576,-1.99192745,-1.827248062,-0.292357696,0.12142130615998786,-0.648427553,0.178537371891075,-1.385163492,-0.661264702,-1.882985174,0.8945158945316942,2.302236497983314,0.3925938775946718,2.53638438723201,-2.26615818,0.5478848048205652,2.0467426698365014,2.5031818753391875,2.585020751762022,-0.472231296,-0.08162672,-1.872376627,-1.079299686,-3.349415844,3.0197877808733242,1.430011042461156,1.24074154853594,0.2099522701262789,2.7092603535815187,-0.118882003,2.5369503177661348,1.4833410546781498,1.0698270521796707,-0.903648037,-2.619434626,-1.465787146,0.5219991254559619,0.14001504862338177,-2.329569279,-1.175919485,0.10663768144640151,0.8382907830758236,-1.331228738,-3.063851126,1.496881293881416,-2.119140615,0.4259917965947333,0.47206755211041035,0.8623636393129744,-0.828393619,-0.280950533,-1.693868329,1.77042381577819,-1.289340315,-1.261755947,0.06082303606741917,-1.522070663,-1.080487452,-0.318569499,0.6901105534783576,0.508737735540253
Ketoprofen,-0.437737279,1.487728368500002,-1.438661989,-0.481669208,-0.682512996,1.4951307030558714,-0.399589833,-2.085301564,2.7663671392426306,-1.001955377,-0.343171083,0.0014353947354274102,-0.001228618,1.3577590109859998,1.260059146320834,0.572481424053886,0.5063226978112437,0.03495900048085042,-0.115143765,-0.332730501,0.39626118703478547,-0.245442715,-0.522297663,-0.312544224,-0.532016653,0.23356226329962723,-0.318443663,-0.306022597,-0.238593001,0.23365476352703268,0.35810989375418767,-0.141578086,-0.077454642,0.22585933735493788,0.15558957542869645,0.1187410510948196,0.3215815859351212,0.007188199244846427,0.1854623466592682,0.10853209751535006,-0.112316295,0.013940937753241643,-0.090354239,0.021117667885039066,-0.201779848,0.18987459900576417,-0.01192457,0.008830019105447801,0.12037539007613438,0.0047776144615435485,0.14801340631900461,-0.054263553,0.09702381489940089,0.03884917600184065,0.08690607756390606,0.11604016102499881,-0.008109839,-0.0375373,-0.005101932,0.10261370374001362,-0.234512938,0.07167062859440035,-0.1427524,0.17741990889462092,0.056238760446138535,0.13236498806601893,0.001964802014703744,0.01617351850251115,0.05250595715196598,-0.015535269,0.11635955551713549,-0.044232386,-0.027931691,0.09761097710092191,0.07170895791580749,0.08287658114492395,-0.009271462,-0.035859305,-0.097700309,-0.022389426,0.12431610885413316,-0.043873335,-0.007629123,-0.070113748,-0.002286059,-0.029592497,0.04167145327555321,0.004252737530102773,0.04660593923291813,0.04903699959983728,-0.020857838,0.06137033341771796,-0.094921687,0.04199120475173717,-0.095053737,0.03323358590134975,-0.038987239,-0.078811284,0.014343458881980643,-0.053585894,0.06734432183863454,-0.052954739,0.012738646772932826,0.007525079263371579,-0.040586818,-0.007885896,0.12137137896903877,0.05071641606280481,0.015714985926862535,-0.053873701,-0.047882608,0.05539283734062875,-0.008334035,0.06057757137010982,0.023447137134500168,-0.07569091,-0.026178567,0.022905535721230535,-0.000259039,0.06054261062297284,0.016855064406470836,-0.035776385,-0.018420765,-0.010549648,0.03143007392933204,-0.00347844,0.013425486838721485,-0.019759326
Flurbiprofen,-0.437737279,1.487728368500002,-1.438661989,-0.481669208,-0.682512996,1.4951307030558714,-0.399589833,-2.085301564,2.7663671392426306,-1.001955377,-0.343171083,0.0014353947354274102,-0.001228618,1.3577590109859998,1.260059146320834,0.572481424053886,0.5063226978112437,0.03495900048085042,-0.115143765,-0.332730501,0.39626118703478547,-0.245442715,-0.522297663,-0.312544224,-0.532016653,0.23356226329962723,-0.318443663,-0.306022597,-0.238593001,0.23365476352703268,0.35810989375418767,-0.141578086,-0.077454642,0.22585933735493788,0.15558957542869645,0.1187410510948196,0.3215815859351212,0.007188199244846427,0.1854623466592682,0.10853209751535006,-0.112316295,0.013940937753241643,-0.090354239,0.021117667885039066,-0.201779848,0.18987459900576417,-0.01192457,0.008830019105447801,0.12037539007613438,0.0047776144615435485,0.14801340631900461,-0.054263553,0.09702381489940089,0.03884917600184065,0.08690607756390606,0.11604016102499881,-0.008109839,-0.0375373,-0.005101932,0.10261370374001362,-0.234512938,0.07167062859440035,-0.1427524,0.17741990889462092,0.056238760446138535,0.13236498806601893,0.001964802014703744,0.01617351850251115,0.05250595715196598,-0.015535269,0.11635955551713549,-0.044232386,-0.027931691,0.09761097710092191,0.07170895791580749,0.08287658114492395,-0.009271462,-0.035859305,-0.097700309,-0.022389426,0.12431610885413316,-0.043873335,-0.007629123,-0.070113748,-0.002286059,-0.029592497,0.04167145327555321,0.004252737530102773,0.04660593923291813,0.04903699959983728,-0.020857838,0.06137033341771796,-0.094921687,0.04199120475173717,-0.095053737,0.03323358590134975,-0.038987239,-0.078811284,0.014343458881980643,-0.053585894,0.06734432183863454,-0.052954739,0.012738646772932826,0.007525079263371579,-0.040586818,-0.007885896,0.12137137896903877,0.05071641606280481,0.015714985926862535,-0.053873701,-0.047882608,0.05539283734062875,-0.008334035,0.06057757137010982,0.023447137134500168,-0.07569091,-0.026178567,0.022905535721230535,-0.000259039,0.06054261062297284,0.016855064406470836,-0.035776385,-0.018420765,-0.010549648,0.03143007392933204,-0.00347844,0.013425486838721485,-0.019759326
Lornoxicam,-0.437737279,1.487728368500002,-1.438661989,-0.481669208,-0.682512996,1.4951307030558714,-0.399589833,-2.085301564,2.7663671392426306,-1.001955377,-0.343171083,0.0014353947354274102,-0.001228618,1.3577590109859998,1.260059146320834,0.572481424053886,0.5063226978112437,0.03495900048085042,-0.115143765,-0.332730501,0.39626118703478547,-0.245442715,-0.522297663,-0.312544224,-0.532016653,0.23356226329962723,-0.318443663,-0.306022597,-0.238593001,0.23365476352703268,0.35810989375418767,-0.141578086,-0.077454642,0.22585933735493788,0.15558957542869645,0.1187410510948196,0.3215815859351212,0.007188199244846427,0.1854623466592682,0.10853209751535006,-0.112316295,0.013940937753241643,-0.090354239,0.021117667885039066,-0.201779848,0.18987459900576417,-0.01192457,0.008830019105447801,0.12037539007613438,0.0047776144615435485,0.14801340631900461,-0.054263553,0.09702381489940089,0.03884917600184065,0.08690607756390606,0.11604016102499881,-0.008109839,-0.0375373,-0.005101932,0.10261370374001362,-0.234512938,0.07167062859440035,-0.1427524,0.17741990889462092,0.056238760446138535,0.13236498806601893,0.001964802014703744,0.01617351850251115,0.05250595715196598,-0.015535269,0.11635955551713549,-0.044232386,-0.027931691,0.09761097710092191,0.07170895791580749,0.08287658114492395,-0.009271462,-0.035859305,-0.097700309,-0.022389426,0.12431610885413316,-0.043873335,-0.007629123,-0.070113748,-0.002286059,-0.029592497,0.04167145327555321,0.004252737530102773,0.04660593923291813,0.04903699959983728,-0.020857838,0.06137033341771796,-0.094921687,0.04199120475173717,-0.095053737,0.03323358590134975,-0.038987239,-0.078811284,0.014343458881980643,-0.053585894,0.06734432183863454,-0.052954739,0.012738646772932826,0.007525079263371579,-0.040586818,-0.007885896,0.12137137896903877,0.05071641606280481,0.015714985926862535,-0.053873701,-0.047882608,0.05539283734062875,-0.008334035,0.06057757137010982,0.023447137134500168,-0.07569091,-0.026178567,0.022905535721230535,-0.000259039,0.06054261062297284,0.016855064406470836,-0.035776385,-0.018420765,-0.010549648,0.03143007392933204,-0.00347844,0.013425486838721485,-0.019759326
Reserpine,-0.649786436,-1.452776321,0.570282855121468,1.7458577060502622,-0.003470647,-0.289264538,1.2973421625910955,0.4529456096415091,-1.801464141,-0.374416362,-0.107656911,0.12673553592087153,0.6302885022571019,0.7990923801730464,0.4226665870436817,-0.136368537,-0.896955525,-1.208719907,0.37748601315002617,-0.229391161,0.976445065459562,0.031149777802082154,3.3451477518526587,-0.832313226,-0.197236871,-1.124908865,-0.278464324,-1.008818179,-0.109661539,0.46598143031671746,-0.670609017,0.6967573828327611,-0.087881836,-0.01666022,-0.107345507,-0.308887588,-2.537713218,-0.438331409,0.43924171410538076,0.04077537330522649,0.594152628459818,-0.036415007,-0.968562617,2.6782841036335414,-2.468358883,0.8479904135577524,-1.233393585,1.8465169577160823,0.5502209134654009,0.8837927974308568,-0.841767594,2.0541468599425197,-1.516718766,1.1038508669707863,2.241444028180284,-1.270743706,0.4774430630315946,0.6193634404572471,-1.12246571,-2.217551003,-0.340279862,0.46094705740318437,0.7359184995131042,-1.896492413,0.18193349432984512,0.956660588985528,1.883578051035485,0.844548420785506,-1.357569483,-0.13521178,-1.347958844,-1.188373493,-2.357607941,-2.168417256,1.5799990961855357,-1.395501563,0.6683653182128472,-0.395272997,-1.780764905,0.42241274442313437,0.5569852728774181,0.03790316962782216,0.7677397659091436,-1.071082122,-0.100470725,0.8551454017891874,-0.247767875,0.6145650995757711,0.4628016241106851,-0.796137844,-0.182122621,1.8994637726499009,-0.36894135,-1.723531269,1.9158751789040558,0.8619595617609369,-0.93906646,-0.199586401,-0.548046377,-0.256177102,-0.155778649,-0.632145092,0.373200084123797,-0.155999355,0.41463829157381554,0.2281533876548638,-1.1209588,0.29598725034129353,-0.036969439,-1.297208122,-0.485335343,-0.207811986,-0.058299113,1.0200227514109732,0.2499713259780261,0.8371952268819433,0.41754844997845914,-0.02651418,0.22357539718969807,0.3142114094250299,-0.027942104,-0.773086292,-0.7017822,-0.568366678,0.6121039568486357,-0.243879759,-0.202199322,0.684370568525551
Trioxsalen,2.7181291211521117,0.10419492867891786,0.14277727510002486,-0.040612026,0.084531931804536,-0.009174423,-0.028253253,0.004773108849619235,0.07033964373837927,0.0074700287309646925,-0.018096213,0.015483750317594813,0.01725214370697655,0.014009297610306148,-0.034236482,-0.008593408,0.02020499210803026,0.005133681948407586,0.02620189584689455,-0.061080462,0.008058056570617261,0.04962956561625536,-0.012104461,-0.044214044,-0.011320312,0.009037816707988316,0.005647839916774834,-0.01546662,-0.000361383,-0.0035905,0.011221762463518546,-0.006116424,0.003356454549650546,0.016654191782144823,0.0246579723730187,0.006464881892660636,0.011063013556002258,-0.028616772,0.02578868085724945,-0.001583437,0.0032162790519617594,-0.00830106,-0.008557118,-0.005187035,0.005828751135776394,0.018293772259436788,-0.014607393,-0.007771009,0.003009008517587215,0.03350727389057483,0.009531993581078209,-0.017297214,0.0083922226732758,0.0016415937730074792,-0.002033726,-0.00483303,0.014425186390114832,-0.002249835,0.0025555177945620756,0.004967587525370599,-0.005264844,-0.007012408,0.0008988244969043751,-0.009019024,-0.017313832,0.010705344525613673,0.008935533786833276,-0.01083936,-0.013770297,-0.005033263,-0.013924878,-9.58E-05,-0.004128769,-0.006314012,-8.14E-05,-0.001411367,0.0036222561211318675,0.005634509135640156,0.007497490051370567,0.0004510987900058764,0.0049778575818374,-0.000794706,-0.00993692,0.0189783433615351,0.006614604494856627,-0.005618431,0.01359986936689227,0.001231972452797825,0.005285314553047076,-0.013563324,-0.010819255,0.002589247550218287,0.0016055818574472725,0.015295696009568926,0.0029790789962276633,-0.009038712,-0.006874722,-0.006928735,0.002015540115075381,-0.001234124,0.005973865426452885,-0.002583326,-0.002243459,-9.87E-05,-0.003292894,0.0030198705522447434,0.001638964814767969,-0.00338787,0.004785981992947142,-0.005221671,-0.002769973,-0.000361066,0.0010697448812347998,0.0073260743807803865,-0.001845362,-0.001131666,0.0012715013797114129,-0.000692367,0.0011591912067863426,0.004998684001848168,0.0005941494009598743,0.0007847117744632004,0.0025710701593273347,0.0010227954942360626,0.0005988782902095028,0.003331699332091233,-0.002213774,0.0007379225927618859
